sep=,
"date","lead_name","business","area","phone_or_link","channel","status","next_action","next_date","notes","lead_id"
"2026-03-05","007 Mobile Phones Est","007 Mobile Phones Est","Abu Dhabi","=""0097126411133""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/007-mobile-phones-est-163697","UAE0001"
"2026-03-05","ABC International Limited","ABC International Limited","Jebel Ali","=""0097148871522""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/a-b-c-international-limited-108300","UAE0863"
"2026-03-05","ABC Systems Limited","ABC Systems Limited","Jebel Ali","=""0097148811105""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abc-systems-limited-119264","UAE0864"
"2026-03-05","Abdul Aziz and Sa&#x27;ad Almoajil Co","Abdul Aziz and Sa&#x27;ad Almoajil Co","Jebel Ali","=""0097148871661""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdul-aziz-and-sa-ad-almoajil-co-119580","UAE0865"
"2026-03-05","Abdul Muhsen Shipping Establishment","Abdul Muhsen Shipping Establishment","Jebel Ali","=""0097148861788""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdul-muhsen-shipping-establishment-134237","UAE0866"
"2026-03-05","AK Cladding LLC","AK Cladding LLC","Jebel Ali","=""0097143886582""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/a-k-cladding-180847","UAE0867"
"2026-03-05","AK Cladding LLC","AK Cladding LLC","Jebel Ali","=""00971501332186""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/a-k-cladding-180847","UAE0868"
"2026-03-05","A-Technologies FZCO","A-Technologies FZCO","Jebel Ali","=""0097148860880""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/a-technologies-fzco-142985","UAE0869"
"2026-03-05","1 Stop Auto Electrician","1 Stop Auto Electrician","Ras Al Khaimah","=""0097172223773""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/1-stop-auto-electrician-134566","UAE0870"
"2026-03-05","505 Mobile Phones","505 Mobile Phones","Ras Al Khaimah","=""0097172363612""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/505-mobile-phones-134532","UAE0871"
"2026-03-05","A &amp; G FZ LLC","A &amp; G FZ LLC","Ras Al Khaimah","=""0097172432858""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/a-and-g-fz-llc-169994","UAE0872"
"2026-03-05","A M Tailors","A M Tailors","Ras Al Khaimah","=""0097172223534""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/a-m-tailors-138141","UAE0873"
"2026-03-05","Abayat Al Fareed","Abayat Al Fareed","Ras Al Khaimah","=""0097172335579""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abayat-al-fareed-139419","UAE0874"
"2026-03-05","Abba Fashions","Abba Fashions","Ras Al Khaimah","=""0097172333236""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abba-fashions-137873","UAE0875"
"2026-03-05","Abbood Steel Workshop","Abbood Steel Workshop","Ras Al Khaimah","=""0097172462957""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abbood-steel-workshop-135410","UAE0876"
"2026-03-05","ABC Industries LLC","ABC Industries LLC","Ras Al Khaimah","=""0097172589175""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abc-industries-llc-178553","UAE0877"
"2026-03-05","Abdul Haq Steel Workshop","Abdul Haq Steel Workshop","Ras Al Khaimah","=""0097172662289""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdul-haq-steel-workshop-125985","UAE0878"
"2026-03-05","Abdul Karim Sofa Furniture Shop","Abdul Karim Sofa Furniture Shop","Ras Al Khaimah","=""0097172334049""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdul-karim-sofa-furniture-shop-139856","UAE0879"
"2026-03-05","Abdul Nasar Stores","Abdul Nasar Stores","Ras Al Khaimah","=""0097172221405""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdul-nasar-stores-113531","UAE0880"
"2026-03-05","101 Parathas","101 Parathas","Sharjah","=""0097165538106""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/101-parathas-175272","UAE0881"
"2026-03-05","101 Parathas","101 Parathas","Sharjah","=""0097165538136""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/101-parathas-175272","UAE0882"
"2026-03-05","123 Cargo LLC","123 Cargo LLC","Sharjah","=""00971562108123""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/123-cargo-llc-170093","UAE0883"
"2026-03-05","123 Cargo LLC","123 Cargo LLC","Sharjah","=""0097165214555""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/123-cargo-llc-170093","UAE0884"
"2026-03-05","123 Cargo LLC","123 Cargo LLC","Sharjah","=""0097165349124""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/123-cargo-llc-170094","UAE0885"
"2026-03-05","18 Fashion","18 Fashion","Sharjah","=""0097165686151""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/18-fashion-164156","UAE0886"
"2026-03-05","360 Degree Global Trading FZC","360 Degree Global Trading FZC","Sharjah","=""00971529878762""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/360-degree-global-trading-fzc-172573","UAE0887"
"2026-03-05","360 Degree Hub","360 Degree Hub","Sharjah","=""00971556816835""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/360-degree-hub-189058","UAE0888"
"2026-03-05","3A Solutions FZC","3A Solutions FZC","Sharjah","=""0097165570460""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/3a-solutions-fzc-114520","UAE0889"
"2026-03-05","3I Infotech Limited","3I Infotech Limited","Sharjah","=""0097165570383""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/3i-infotech-limited-135943","UAE0890"
"2026-03-05","4U Power Generation FZC","4U Power Generation FZC","Sharjah","=""00971502296962""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/4u-power-generation-fzc-188988","UAE0891"
"2026-03-05","4U Power Generation FZC","4U Power Generation FZC","Sharjah","=""0097165353462""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/4u-power-generation-fzc-188988","UAE0892"
"2026-03-05","7 Dimensions Media FZE","7 Dimensions Media FZE","Sharjah","=""0097165579579""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/7-dimensions-media-fze-127275","UAE0893"
"2026-03-05","A A A Constn Equipment Establishment","A A A Constn Equipment Establishment","Sharjah","=""0097165433224""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/a-a-a-constn-equipment-establishment-109630","UAE0894"
"2026-03-05","A Alico Ltd","A Alico Ltd","Sharjah","=""00971565997738""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/a-alico-ltd-141175","UAE0895"
"2026-03-05","A Alico Ltd","A Alico Ltd","Sharjah","=""0097165422232""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/a-alico-ltd-141175","UAE0896"
"2026-03-05","A Alvares","A Alvares","Sharjah","=""00971502877001""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/a-alvares-145325","UAE0897"
"2026-03-05","A B C Nursery Sharjah","A B C Nursery Sharjah","Sharjah","=""0097165661197""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/a-b-c-nursery-sharjah-148108","UAE0898"
"2026-03-05","A B El Fida Pharmacy","A B El Fida Pharmacy","Sharjah","=""0097165658008""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/a-b-el-fida-pharmacy-170976","UAE0899"
"2026-03-05","A C C L Aero Academy","A C C L Aero Academy","Sharjah","=""0097165578676""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/a-c-c-l-aero-academy-164894","UAE0900"
"2026-03-05","A G Corporation FZE","A G Corporation FZE","Sharjah","=""0097165528530""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/a-g-corporation-fze-164918","UAE0901"
"2026-03-05","A H S Aviation Services FZE","A H S Aviation Services FZE","Sharjah","=""0097165586615""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/a-h-s-aviation-services-fze-164915","UAE0902"
"2026-03-05","A Hatim Brothers","A Hatim Brothers","Sharjah","=""0097165616839""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/a-hatim-brothers-113780","UAE0903"
"2026-03-05","A J M Kooheji Group LLC","A J M Kooheji Group LLC","Sharjah","=""0097165435751""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/a-j-m-kooheji-group-llc-164071","UAE0904"
"2026-03-05","A J Sports","A J Sports","Sharjah","=""0097165617788""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/a-j-sports-107866","UAE0905"
"2026-03-05","A Leader Pack - Leader Freight Forwarders","A Leader Pack - Leader Freight Forwarders","Sharjah","=""0097165314212""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/a-leader-pack-leader-freight-forwarders-117207","UAE0906"
"2026-03-05","A M Q Investment","A M Q Investment","Sharjah","=""0097165444400""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/a-m-q-investment-157026","UAE0907"
"2026-03-05","A M T Phones Intl LLC","A M T Phones Intl LLC","Sharjah","=""0097165755786""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/a-m-t-phones-intl-llc-163004","UAE0908"
"2026-03-05","A Movers","A Movers","Sharjah","=""00971503025706""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/a-movers-177497","UAE0909"
"2026-03-05","A One Metal Coating","A One Metal Coating","Sharjah","=""0097165432657""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/a-one-metal-coating-164334","UAE0910"
"2026-03-05","A One Technology Fire Safety and Security System LLC","A One Technology Fire Safety and Security System LLC","Sharjah","=""0097165456161""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/a-one-technology-fire-safety-and-security-system-llc-153676","UAE0911"
"2026-03-05","A R Deco Decor And Furniture","A R Deco Decor And Furniture","Sharjah","=""0097165311139""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/a-r-deco-decor-and-furniture-172995","UAE0912"
"2026-03-05","A Royal Fifty3 LLC","A Royal Fifty3 LLC","Sharjah","=""0097145837990""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/a-royal-fifty3-llc-180085","UAE0913"
"2026-03-05","A Royal Fifty3 LLC","A Royal Fifty3 LLC","Sharjah","=""00971569165750""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/a-royal-fifty3-llc-180085","UAE0914"
"2026-03-05","A Sabur Eng Company LLC","A Sabur Eng Company LLC","Sharjah","=""0097165324724""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/a-sabur-eng-company-llc-125852","UAE0915"
"2026-03-05","A T Generators","A T Generators","Sharjah","=""00971502152960""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/a-t-generators-106587","UAE0916"
"2026-03-05","A T Generators","A T Generators","Sharjah","=""0097165570560""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/a-t-generators-106587","UAE0917"
"2026-03-05","A.alico.LLC","A.alico.LLC","Sharjah","=""00971509888650""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/aalicollc-182855","UAE0918"
"2026-03-05","A1 Tools FZE","A1 Tools FZE","Sharjah","=""0097165526094""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/a1-tools-fze-180761","UAE0919"
"2026-03-05","AAABC","AAABC","Sharjah","=""0097165323080""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/aaabc-185252","UAE0920"
"2026-03-05","AAAP Business Services FZE","AAAP Business Services FZE","Sharjah","=""00971589267740""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/aaap-business-services-fze-191165","UAE0921"
"2026-03-05","AAB Electricals","AAB Electricals","Sharjah","=""00971508577954""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/aab-electricals-170101","UAE0922"
